,pdf_name,date1,time1,date2,time2,mr_address,en_address,Latitude,Longitude,Google Maps Address
355,1156.pdf,01/03/2025,00:40,01/03/2025,00:50," यु ब्रिज खाली, सार्वजनिक , शोंचालयाचे जवळ,, लालमिट्टी, वांद्रे प  मुंबई , ","Under U Bridge, Public, Near Shonchalaya,, Lalmitty, Bandra P Mumbai,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
356,1159.pdf,02/03/2025,00:30,02/03/2025,00:30," लालमट्टी, अल्लीयावर , जंग हॉस्पिटल समोर,, वांद्रे प मुबई 50,   ","LALMATTI, ALLIYAWAR, OPPOSITE JUNG HOSPITAL,, BANDRA P MUMBAI 50,",19.0513393,72.83235069999999,"3R3M+23F, Rangsharda Marg, Bandra Reclamation Flyover, near Lilavati Hospital, Nityanand Nagar, A Block BKC, Bandra West, Mumbai, Maharashtra 400050, India"
357,1160.pdf,02/03/2025,00:45,02/03/2025,00:45," रंगशारदा हाँटेल जवळ, राहुल नगर, भुयारी मार्गा जवळ, वांद्रेप, ","Near Rangsarada Hotel, Rahul Nagar, Near Subway, Wandrep,",19.0511024,72.83596109999999,"Nargis Dutt Nagar, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
358,1162.pdf,09/01/2025,18:00,09/01/2025,18:00," यु ब्रीज खाली, , नर्गिस दत्त नगर परिसर, वांद्रे पष्चिम, मुंबई 50,  ","Below U Bridge, , Nargis Dutt Nagar Area, Bandra West, Mumbai 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
359,1163.pdf,02/03/2025,01:00,02/03/2025,01:30," 145 क्लबजवळील परिसरामध्ये, वांद्रे पश्‍चिम मुंबई 50,   ","50, BANDRA WEST MUMBAI, NEAR 145 CLUB PREMISES",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
360,1165.pdf,03/03/2025,10:45,03/03/2025,10:45," लकी हॉटेल जंक्शन,वांद्रे पश्च,  ","Lucky Hotel Junction, Bandra West,",19.0558286,72.8373322,"Swami Vivekanand Rd, Bandra West, Mumbai, Maharashtra, India"
361,1167.pdf,03/03/2025,15:10,03/03/2025,15:10," पेट्रोलपंपसमोर, लकी जंक्शन, , एस व्ही रोड वांद्रे प मुबंई,  ","Opposite Petrol Pump, Lucky Junction, , SV Road Bandra P Mumbai,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
362,1164.pdf,01/03/2025,17:40,01/03/2025,17:50," कल्याण ज्वेलर्स, मोतीमहल अँपेक, बिल्डींग, सीटिएस नं एफ/902,, प्लॉट नं 116, जक्शन वाँटर फिल,वांद्रे प मुबंई  ","Kalyan Jewellers, Motimahal Ampek, Building, Cts No F/902,, Plot No 116, Junction Wanter Phil, Bandra P Mumbai",19.0597648,72.8372392,"3R5P+WV5, Swami Vivekanand Rd, Tata Blocks, Bandra West, Mumbai, Maharashtra 400050, India"
363,1166.pdf,03/03/2025,12:10,03/03/2025,12:10," साधु वासवानी गार्डन,, टर्नर रोड जंक्शन, वांद्रे पश्च, ","Sadhu Vaswani Garden, Turner Road Junction, Bandra West,",19.062203,72.8341912,"30th Rd, Bandra West, Mumbai, Maharashtra 400050, India"
364,1170.pdf,01/03/2025,00:00,02/03/2025,00:00," 601, फाॉँन्र्यन हेरीटेज, सरगम काँ, ऑप हो सो लि 30 वा सता, , वांद्रे पश्‍चिम, मुंबई ,   ","601, Fawnrian Heritage, Sargam Con, Op Ho So Ltd 30th Sata, , Bandra West, Mumbai ,",19.0538911,72.83764910000001,"Bld no-9, Bandra Junction of S.V. Road, &, Hill Rd, Madam Wadi, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
365,1169.pdf,26/03/2022,00:00,26/03/2022,00:00," लकी हाँटेल एस व्ही रोड  ठाण्या पासून दिशा Beat No. (बीट क्र.):  , वांद्रे प मुंबई 50, ","Direction Beat No. from Lucky Hotel SV Road Thane. (Beat No.): , Bandre P Mumbai 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
366,1168.pdf,03/03/2025,17:10,03/03/2025,17:10," लव्ह गार्डन परिसर, कोंबडी गल्ल, वांद्रे प मुबंई 50,  ","Love Garden Complex, Kombadi Gall, Bandra P Mumbai 50,",19.0511024,72.83596109999999,"Nargis Dutt Nagar, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
367,1171.pdf,04/03/2025,02:20,04/03/2025,02:20," नर्गिस दत्त नगर, लाल मिट्टी , जवळ, वांद्रे पश्‍चिम, मुंबई 50,   ","Nargis Dutt Nagar, Near Lal Mitti, Bandra West, Mumbai 50,",19.0772858,72.8674286,"3VG8+WX7, Church Rd, Kolivery Village, Kunchi Kurve Nagar, Kalina, Santacruz East, Mumbai, Maharashtra 400029, India"
368,1172.pdf,04/03/2025,02:15,04/03/2025,02:20," शास्त्रीनगर, बीएमसी मैदान,, वांद्रे पश्‍चिम मुंबई 50 ,   ","Shastri Nagar, BMC Ground,, Bandra West Mumbai 50 ,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
369,1173.pdf,09/01/2025,14:45,09/01/2025,14:45," यु ब्रीज खाली, वांद्रे प, मुंबई , ","Below U Bridge, Bandra West, Mumbai,",19.1386175,72.8451695,"Swami Vivekanand Rd, India"
370,1174.pdf,27/03/2023,00:00,04/03/2025,14:00," सिव्हर स्टोन हॉस्पिटलिटी, नुरा मोहंमद बिल्डीग,, साई बाबा sited समोर, एस ,व्ही रोड, बांद्रा पश्‍चिम, मुं  ","Siver Stone Hospitality, Noora Mohammed Bldg., Opposite Sai Baba sited, S V Road, Bandra West, Mun",19.05234,72.8376024,"3R2Q+W2Q, Bazar Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
371,1177.pdf,04/03/2025,23:00,04/03/2025,23:00," अंजुमन गल्स स्कुल, , बाजार रोड, वांद्रे प मुबंई,   ","Anjuman Girls School, , Bazar Road, Bandra P Mumbai,",19.057534,72.83935919999999,"3R5Q+2P9, SG Joshi Marg, Patkar Blocks, Bandra West, Mumbai, Maharashtra 400050, India"
372,1180.pdf,05/03/2025,18:00,05/03/2025,21:30," सिद्रा गारमेंट,एस एस गारमेंट, HFA कलेक्शन, , बाला सावंत रोड, बांद्रा पश्‍चिम, मुंबई 50  ","Sidra Garment, SS Garment, HFA Collection, , Bala Sawant Road, Bandra West, Mumbai 50",19.0524578,72.83794309999999,"Shop No. 07/341, Madina Building, Bazar Rd, near Bostan Restaurant, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
373,1181.pdf,15/06/2005,00:00,14/12/2023,00:00," लिलावती किर्तीलाल मेहता , मेडीकल ट्रस्ट ,, वांद्रे पश्‍चिम मुंबई 400050,   ","Lilavati Kirtilal Mehta, Medical Trust, Bandra West Mumbai 400050,",19.0593105,72.82191139999999,"50, Carter Rd, Bandra West, Mumbai, Maharashtra 400050, India"
374,1175.pdf,04/03/2025,16:30,04/03/2025,16:30," कात्रज गार्डनजवळ,, कार्टर रोड, , वांद्रे पश्‍चिम मुंबई 50, ","NEAR KATRAJ GARDEN,, CARTER ROAD, , BANDRA WEST MUMBAI 50,",19.0593105,72.82191139999999,"50, Carter Rd, Bandra West, Mumbai, Maharashtra 400050, India"
375,1176.pdf,04/03/2025,16:30,04/03/2025,16:30," कात्रज गार्डनजवळ, , कार्टर रोड, , वांद्रे पश्‍चिम मुंबई 50, ","NEAR KATRAJ GARDEN, , CARTER ROAD, , BANDRA WEST MUMBAI 50,",19.0511024,72.83596109999999,"Nargis Dutt Nagar, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
376,1178.pdf,24/02/2025,00:00,24/02/2025,00:00," 577, नर्गिसदत्त नगर, लालमिट्टी,, वांद्रे पश्‍चिम, मुंबई 50,   ","577, Nargisdutt Nagar, Lalmitty,, Bandre West, Mumbai 50,",19.0510479,72.8385002,"50, Swami Vivekanand Rd, Near Jama Masjid, C Block BKC, Qurese Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
377,1179.pdf,05/03/2025,17:00,05/03/2025,17:10," फायर ब्रिगेड कंम्पाऊंड शेजारी, क्लाँक टॉवर जवळ, एस व्हि , रोड, वांद्रेप मुंबई-50 ,  ","NEAR FIRE BRIGADE COMPOUND, NEAR CLANK TOWER, S V ROAD, VANDREP MUMBAI-50,",19.0595841,72.8324293,"Saqib CHS, Junction of 24th &, Turner Rd, Bandra West, Mumbai, Maharashtra 400050, India"
378,1182.pdf,05/03/2025,22:25,05/03/2025,22:25," तवा हॉटेल, , वांद्रे पश्‍चिम, मुंबई 50,   ","Tawa Hotel, , Bandra West, Mumbai 50,",19.0551249,72.82726880000001,"St Andrews Rd, Bandra West, Mumbai, Maharashtra 400050, India"
379,1184.pdf,04/01/2025,16:00,05/01/2025,18:00," गेट नं 03 चे समोर,, होली फमिली हाँस्पीटल, , सेंट अँन्डर्युज रोड, वांद्रे प,   ","Opposite Gate No. 03, Holy Family Hospital, St. Andrews Road, Bandra P,",19.1078238,72.8638828,"Silver Point, Dr Karanjia Marg, Bamanpuri, J.B. Nagar, Tarun Bharat, Andheri East, Mumbai, Maharashtra 400059, India"
380,1183.pdf,20/11/2024,00:00,20/11/2024,00:00," Fete नं 1101, व्हाईट रोझ , को-ऑपरेटिव्ह हाउसिंग सोसायटी , सीटीएसनं सी/550,4 पेरी wre रोड वांद्रे प मुबंई  ","Fete No. 1101, White Rose, Co-operative Housing Society, CTS No. C/550, 4 Perry Wre Road Bandra P Mumbai",19.05523,72.8320402,"50, Hill Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
381,1189.pdf,06/03/2025,23:00,06/03/2025,23:10," गुडलक वाईन्स शाँप समोरील , फुटपाथवर हिल रोड, , वांद्रे पश्‍चिम मुंबई 50,   ","Opposite Goodluck Wines Champ, Footpath Hill Road, Bandra West Mumbai 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
382,1185.pdf,06/03/2025,17:10,06/03/2025,17:10," लव्ह गार्डन परिसर, कोंबडी Ta, वांद्रेप मुबंई,  ","Love Garden Area, Kombadi Ta, Bandrep Mumbai,",19.0515721,72.83463139999999,"Reclamation, Bandra West, Mumbai, Maharashtra, India"
383,1188.pdf,06/03/2025,13:30,06/03/2025,13:35," कोकावाडी, वांद्रे रिक्‍लेमेशन, , सुन्नी Ae च्या मागे,, वांद्रे पश्‍चिम ,  ","Kokawadi, Bandra Reclamation, , Behind Sunni Ae,, Bandra West,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
384,1186.pdf,06/03/2025,17:10,06/03/2025,17:10," लव्ह गार्डन परिसर, कोंबडी Ta, वांद्रे प मुबंई,  ","Love Garden Complex, Kombadi Ta, Bandra P Mumbai,",19.05523,72.8320402,"50, Hill Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
385,1190.pdf,06/03/2025,10:48,06/03/2025,10:48," ग्लोबल माँलसमोरील सिग्नल,, हिल रोड,, वांद्रे पश्‍चिम, मुंबई 50 ,  ","Signal Opposite Global Mall, Hill Road, Bandra West, Mumbai 50,",19.0489832,72.820672,"BJ Road, Bandra West, 400050, India"
386,1187.pdf,11/09/2017,00:00,10/01/2024,00:00," 21 सरीता अपार्टमेंट, बि विंग,, बि जे रोड, बन्डस्टन्डवांद्रे ,   ","21 SARITA APARTMENT, B WING,, B J ROAD, BUNDSTANDWANDRE,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
387,1192.pdf,07/03/2025,23:00,08/03/2025,01:00," कोंबडी गल्ली, वांद्रे पश्‍चिम,, ","KOMBDI GALLI, BANDRA WEST,,",19.0592059,72.8329134,"3R5M+M5M, Turner Rd, Bandra West, Mumbai, Maharashtra 400050, India"
388,1191.pdf,03/03/2025,13:00,03/03/2025,15:30," UA ज्वेल्स, शप नं ,1/2, एएन चेंबर्स, तवा हटेलच्या , समोर, टर्नर रोड, बांद्रा प,  ","UA Jewels, Shop No, 1/2, AN Chambers, Opposite Tawa Hutel, Turner Road, Bandra P,",19.0554927,72.8335661,"39, Hill Rd, opp. Elco Market, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
389,1193.pdf,08/03/2025,19:00,08/03/2025,19:30," सागर कलेक्शन जवळ,, एल्को हॉटेलच्या समोर, , हिल रोड, बांद्रा पश्‍चिम मुंबई ,   ","Near Sagar Collection,, Opposite Elco Hotel, , Hill Road, Bandra West Mumbai ,",19.0543881,72.8248109,"92-A, Hill Rd, opp. St. Andrews Church, Old Rajaram Wadi, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
390,1194.pdf,08/03/2025,23:00,09/03/2025,01:00," खोजा फ्लोरिस्ट, , बांद्रा पश्‍चिम, मुंबई 50 , ","Khoja Florist, , Bandra West, Mumbai 50 ,",19.0353849,72.8423036,"Mahim, Mumbai, Maharashtra, India"
391,1198.pdf,10/03/2025,02:30,10/03/2025,02:40," कोंबडी गल्ली, यु ब्रिजच्याखातरी, माहीम कजवजवळ, बांद्रा प,  ","Kombadi Galli, Near U Bridge, Near Mahim Kajaw, Bandra P,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
392,1199.pdf,10/03/2025,17:10,10/03/2025,17:10," कोंबडी गल्ली,, वांद्रे पश्‍चिम मुंबई 50, ","KOMBDI GALLI,, BANDRA WEST MUMBAI 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
393,1196.pdf,09/03/2025,06:00,09/03/2025,10:00," सिलिंक टोलप्लाझा ,बांद्रा पमु,   ","Silink Toll Plaza, Bandra Pamu,",19.0886595,72.8339937,"Dheeraj Heritage Residency, Linking Rd, near Gol Garden, Daulat Nagar, Santacruz (West), Mumbai, Maharashtra 400054, India"
394,1195.pdf,09/01/2025,17:50,09/01/2025,17:50," शास्त्री नगर, पटेल नगरी,, रेल्वे स्टेशन जवळ, वांद्रे प, मुंबई,  ","Shastri Nagar, Patel Nagri,, Near Railway Station, Bandra P, Mumbai,",19.0492142,72.8225511,"2RXF+M2M, Mount Mary Rd, Mt Mary, Bandra West, Mumbai, Maharashtra 400050, India"
395,1197.pdf,09/03/2025,23:00,09/03/2025,23:10," सेंट स्टिफन चर्चजवळ,, माउंटमेरी रोड,, वांद्रे प मुंबई,  1 ","NEAR ST STEPHEN'S CHURCH,, MOUNTMARY ROAD,, BANDRA P MUMBAI, 1",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
396,1200.pdf,10/03/2025,17:10,10/03/2025,17:10," कोंबडी गल्ली, , वांद्रे पश्‍चिम मुंबई 50, ","KOMBDI GALLI, , BANDRA WEST MUMBAI 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
397,1201.pdf,10/03/2025,15:15,10/03/2025,15:15," लालमिठ्ठी परिसर, , वांद्रे पश्‍चिम मुंबई 50, ","LALMITHI COMPLEX, , BANDRA WEST MUMBAI 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
398,1202.pdf,10/03/2025,16:15,10/03/2025,16:15," लालमिठ्ठी परिसर, , वांद्रे पश्‍चिम मुंबई 50 , ","LALMITHI COMPLEX, , BANDRA WEST MUMBAI 50 ,",19.0591843,72.8325507,"Turner Heights, 601, Gurunanak Rd, Bandra West, Mumbai, Maharashtra 400050, India"
399,1203.pdf,08/03/2025,20:15,10/03/2025,10:15," चे Reet बँरन्डचे अँडमिनीस, ऑफीस, 601, टर्नर हाईटस,, गुरूनानक रोड, बांद्रा प, मुं, ","Office, 601, Turner Heights, Guru Nanak Road, Bandra P, MU,",19.0484742,72.8273626,"50, KC Marg, HIG Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
